box_x,box_y,timestamp,density
12,17,106,2
12,17,107,2
12,17,109,2
12,17,110,1
12,17,112,1
12,17,113,1
12,17,116,1
12,17,118,1
12,17,121,1
12,17,128,1
12,17,137,1
12,18,4,1
12,18,13,1
12,18,32,1
12,18,34,1
12,18,40,5
12,18,43,1
12,18,44,1
12,18,49,1
12,18,60,1
12,18,61,1
12,18,65,3
12,18,66,2
12,18,67,1
12,18,69,1
12,18,70,4
12,18,71,3
12,18,72,2
12,18,73,1
12,18,74,1
12,18,75,1
12,18,78,1
12,18,79,1
12,18,80,4
12,18,83,1
12,18,86,1
12,18,87,2
12,18,88,1
12,18,89,1
12,18,92,1
12,18,94,1
12,18,95,3
12,18,97,1
12,18,98,1
12,18,99,1
12,18,100,1
12,18,101,1
12,18,103,1
12,18,104,2
12,18,106,2
12,18,107,1
12,18,108,2
12,18,109,1
12,18,111,2
12,18,112,1
12,18,115,1
12,18,116,1
12,18,119,1
12,18,120,1
12,18,122,2
12,18,124,1
12,18,128,1
12,18,129,1
12,18,141,1
13,13,4,1
13,13,52,3
13,13,67,1
13,13,69,1
13,13,83,2
13,13,84,1
13,13,95,2
13,13,96,1
13,13,110,1
13,13,119,2
13,15,5,1
13,15,7,1
13,15,9,1
13,15,33,1
13,15,34,1
13,15,38,1
13,15,39,1
13,15,40,1
13,15,42,1
13,15,47,1
13,15,49,2
13,15,50,6
13,15,52,3
13,15,56,1
13,15,59,1
13,15,60,1
13,15,62,3
13,15,64,1
13,15,66,2
13,15,67,1
13,15,68,1
13,15,70,2
13,15,71,2
13,15,72,1
13,15,74,2
13,15,77,4
13,15,78,2
13,15,79,1
13,15,80,3
13,15,81,5
13,15,84,3
13,15,85,1
13,15,88,1
13,15,89,3
13,15,90,3
13,15,91,1
13,15,93,1
13,15,94,3
13,15,95,3
13,15,96,2
13,15,97,3
13,15,98,1
13,15,99,1
13,15,100,3
13,15,101,1
13,15,102,2
13,15,104,1
13,15,106,2
13,15,107,2
13,15,109,5
13,15,110,2
13,15,111,2
13,15,112,1
13,15,113,3
13,15,114,2
13,15,120,1
13,15,121,2
13,15,122,1
13,15,124,1
13,15,125,2
13,15,126,1
13,15,127,3
13,15,128,3
13,15,129,1
13,15,132,3
13,15,134,2
13,15,135,2
13,15,138,1
13,15,141,1
13,17,7,2
13,17,11,1
13,17,27,1
13,17,31,1
13,17,33,1
13,17,41,1
13,17,47,1
13,17,49,1
13,17,53,1
13,17,62,3
13,17,63,1
13,17,66,1
13,17,70,1
13,17,72,2
13,17,76,4
13,17,77,3
13,17,80,1
13,17,88,2
13,17,89,1
13,17,99,3
13,17,101,1
13,17,103,1
13,17,104,1
13,17,105,1
13,17,107,3
13,17,109,2
13,17,110,2
13,17,111,3
13,17,112,1
13,17,116,2
13,17,125,1
13,17,126,1
13,17,130,1
13,17,132,1
13,17,133,1
13,17,134,1
13,17,135,1
13,17,140,1
13,17,141,2
13,17,143,1
13,20,3,1
13,20,5,2
13,20,6,1
13,20,9,1
13,20,12,1
13,20,31,1
13,20,38,1
13,20,41,1
13,20,45,1
13,20,47,1
13,20,48,1
13,20,51,1
13,20,55,1
13,20,60,1
13,20,61,1
13,20,62,1
13,20,65,2
13,20,67,1
13,20,69,3
13,20,70,1
13,20,71,2
13,20,72,2
13,20,74,1
13,20,75,2
13,20,76,1
13,20,77,1
13,20,78,2
13,20,80,1
13,20,82,1
13,20,83,3
13,20,87,1
13,20,91,1
13,20,95,2
13,20,96,1
13,20,98,1
13,20,99,2
13,20,100,2
13,20,102,1
13,20,103,2
13,20,105,2
13,20,107,1
13,20,108,2
13,20,110,2
13,20,113,1
13,20,116,1
13,20,117,1
13,20,119,2
13,20,120,2
13,20,121,3
13,20,122,3
13,20,123,2
13,20,125,1
13,20,126,2
13,20,130,1
13,20,134,1
13,20,137,1
14,14,3,1
14,14,11,1
14,14,12,2
14,14,13,1
14,14,50,1
14,14,52,1
14,14,61,1
14,14,62,1
14,14,66,2
14,14,67,1
14,14,71,1
14,14,78,1
14,14,81,1
14,14,84,2
14,14,88,1
14,14,89,1
14,14,96,1
14,14,97,1
14,14,100,2
14,14,101,3
14,14,103,3
14,14,104,1
14,14,111,2
14,14,112,2
14,14,118,1
14,14,119,1
14,14,120,1
14,14,123,2
14,14,124,1
14,14,126,2
14,14,127,1
14,14,129,1
14,14,133,3
14,14,134,1
14,14,136,3
14,14,138,4
14,14,140,3
15,10,1,1
15,10,7,1
15,10,14,1
15,10,39,1
15,10,46,1
15,10,49,1
15,10,50,3
15,10,68,1
15,10,71,1
15,10,77,1
15,10,82,1
15,10,98,1
15,10,99,2
15,10,110,1
15,10,113,1
15,10,115,2
15,10,122,1
15,10,135,1
15,15,2,1
15,15,3,1
15,15,4,2
15,15,49,1
15,15,51,1
15,15,60,1
15,15,64,1
15,15,66,1
15,15,88,2
15,15,91,2
15,15,96,1
15,15,106,1
15,15,107,3
15,15,112,1
15,15,115,2
15,15,117,1
15,15,119,1
15,15,120,3
15,15,122,2
15,15,127,1
15,15,134,2
15,15,137,1
15,21,27,5
15,21,29,1
15,21,52,2
15,21,53,3
15,21,54,1
15,21,55,3
15,21,56,4
15,21,58,2
15,21,60,7
15,21,61,5
15,21,63,3
15,21,64,4
15,21,65,3
15,21,67,3
15,21,68,6
15,21,69,2
15,21,70,6
15,21,73,5
15,21,74,2
15,21,76,3
15,21,77,7
15,21,78,7
15,21,79,2
15,21,80,3
15,21,81,6
15,21,82,1
15,21,84,4
15,21,85,7
15,21,86,4
15,21,87,5
15,21,89,3
15,21,90,3
15,21,92,9
15,21,93,5
15,21,94,5
15,21,96,1
15,21,97,3
15,21,98,3
15,21,99,4
15,21,103,3
15,21,104,2
15,21,105,5
15,21,106,12
15,21,108,2
15,21,109,1
15,21,110,4
15,21,111,4
15,21,112,1
15,21,113,2
15,21,114,3
15,21,115,2
15,21,116,1
15,21,117,5
15,21,118,1
15,21,119,2
15,21,120,4
15,21,121,1
15,21,122,5
15,21,127,3
15,21,133,1
15,21,136,1
15,21,142,1
16,11,36,1
16,11,39,1
16,11,45,1
16,11,50,1
16,11,54,1
16,11,55,1
16,11,57,1
16,11,62,1
16,11,67,1
16,11,71,4
16,11,81,1
16,11,82,1
16,11,83,2
16,11,85,1
16,11,87,2
16,11,90,1
16,11,92,2
16,11,93,1
16,11,97,1
16,11,99,1
16,11,106,1
16,11,107,2
16,11,116,1
16,11,121,1
16,11,122,1
16,11,123,3
16,11,125,1
16,11,126,1
16,11,134,1
16,11,139,2
16,11,140,1
16,13,2,1
16,13,17,1
16,13,18,1
16,13,22,1
16,13,41,1
16,13,49,1
16,13,53,1
16,13,56,1
16,13,60,1
16,13,62,1
16,13,64,1
16,13,68,1
16,13,72,1
16,13,74,1
16,13,83,1
16,13,84,1
16,13,86,1
16,13,89,5
16,13,95,2
16,13,96,1
16,13,101,1
16,13,106,2
16,13,108,1
16,13,110,1
16,13,117,2
16,13,118,1
16,13,127,1
16,13,129,1
16,13,135,1
16,13,137,1
16,14,5,1
16,14,8,1
16,14,44,1
16,14,53,1
16,14,67,1
16,14,72,1
16,14,74,1
16,14,76,1
16,14,81,1
16,14,83,2
16,14,84,1
16,14,85,1
16,14,88,2
16,14,91,2
16,14,92,1
16,14,95,1
16,14,100,1
16,14,111,1
16,14,112,1
16,14,117,1
16,14,120,1
16,14,128,1
16,14,136,1
16,14,138,1
16,14,139,1
16,16,1,1
16,16,4,2
16,16,24,1
16,16,54,1
16,16,67,1
16,16,68,2
16,16,70,1
16,16,73,2
16,16,74,1
16,16,76,3
16,16,79,1
16,16,83,2
16,16,84,2
16,16,85,2
16,16,86,1
16,16,88,1
16,16,89,1
16,16,90,3
16,16,91,1
16,16,94,2
16,16,95,2
16,16,96,1
16,16,97,1
16,16,98,1
16,16,99,2
16,16,100,2
16,16,101,4
16,16,103,3
16,16,106,2
16,16,108,1
16,16,109,1
16,16,110,3
16,16,111,1
16,16,112,1
16,16,115,1
16,16,116,3
16,16,117,2
16,16,118,1
16,16,122,1
16,16,124,2
16,16,134,1
16,16,135,1
16,16,137,1
16,16,140,2
16,16,141,1
16,16,142,1
16,16,144,1
16,17,47,1
16,17,56,1
16,17,63,1
16,17,64,2
16,17,70,1
16,17,71,1
16,17,72,1
16,17,75,1
16,17,77,1
16,17,80,1
16,17,83,3
16,17,84,3
16,17,86,1
16,17,87,1
16,17,91,2
16,17,95,1
16,17,97,1
16,17,106,2
16,17,107,3
16,17,109,1
16,17,110,2
16,17,112,3
16,17,114,1
16,17,115,1
16,17,117,1
16,17,118,2
16,17,123,1
16,17,124,1
16,17,125,1
16,17,126,1
16,17,127,1
16,17,128,2
16,17,142,1
16,18,53,1
16,18,57,2
16,18,60,3
16,18,66,1
16,18,69,3
16,18,71,4
16,18,72,3
16,18,73,5
16,18,74,1
16,18,75,2
16,18,76,1
16,18,77,1
16,18,80,1
16,18,84,1
16,18,85,4
16,18,86,1
16,18,89,1
16,18,94,1
16,18,97,2
16,18,98,1
16,18,100,2
16,18,102,5
16,18,104,8
16,18,105,1
16,18,106,3
16,18,107,2
16,18,108,1
16,18,109,4
16,18,110,2
16,18,111,2
16,18,113,2
16,18,115,3
16,18,121,1
16,18,122,2
16,18,126,1
16,18,128,2
16,18,132,4
16,18,138,1
16,18,139,1
16,18,140,1
16,18,141,1
16,18,143,2
16,19,3,2
16,19,7,1
16,19,31,1
16,19,43,1
16,19,54,1
17,11,1,2
17,11,6,3
17,11,11,1
17,11,50,1
17,11,51,1
17,11,54,1
17,11,66,1
17,11,71,1
17,11,72,1
17,11,82,1
17,11,84,1
17,11,85,7
17,11,87,3
17,11,90,3
17,11,91,1
17,11,92,1
17,11,93,1
17,11,94,2
17,11,96,1
17,11,97,1
17,11,102,1
17,11,103,2
17,11,104,2
17,11,106,1
17,11,108,1
17,11,112,1
17,11,116,2
17,11,123,2
17,11,125,1
17,11,129,2
17,11,130,1
17,11,133,2
17,11,136,1
17,11,138,1
17,14,14,1
17,14,17,1
17,14,19,2
17,14,36,1
17,14,37,1
17,14,42,1
17,14,47,3
17,14,49,1
17,14,51,1
17,14,52,3
17,14,53,3
17,14,54,1
17,14,56,1
17,14,59,4
17,14,60,1
17,14,61,3
17,14,62,1
17,14,63,3
17,14,65,1
17,14,66,1
17,14,67,2
17,14,69,2
17,14,70,1
17,14,71,1
17,14,72,1
17,14,73,3
17,14,74,1
17,14,75,2
17,14,76,2
17,14,77,2
17,14,79,1
17,14,80,1
17,14,81,1
17,14,82,5
17,14,83,5
17,14,84,3
17,14,85,1
17,14,86,3
17,14,87,3
17,14,90,1
17,14,91,1
17,14,92,2
17,14,93,2
17,14,94,1
17,14,95,1
17,14,96,2
17,14,97,2
17,14,98,1
17,14,100,1
17,14,101,5
17,14,102,3
17,14,103,4
17,14,104,2
17,14,105,2
17,14,106,3
17,14,107,1
17,14,111,2
17,14,112,4
17,14,113,9
17,14,115,2
17,14,116,1
17,14,117,5
17,14,118,2
17,14,119,4
17,14,123,1
17,14,124,1
17,14,127,2
17,14,128,2
17,14,130,1
17,14,131,1
17,14,132,2
17,14,134,2
17,14,136,1
17,14,138,1
17,14,139,1
17,14,141,1
17,14,144,1
17,16,3,5
17,16,4,3
17,16,6,4
17,16,36,1
17,16,50,1
17,16,52,1
17,16,55,1
17,16,56,2
17,16,57,3
17,16,59,1
17,16,60,1
17,16,62,1
17,16,63,1
17,16,65,2
17,16,69,1
17,16,70,1
17,16,71,3
17,16,72,4
17,16,75,6
17,16,76,1
17,16,77,3
17,16,78,5
17,16,79,1
17,16,80,3
17,16,82,4
17,16,83,2
17,16,84,1
17,16,85,2
17,16,86,1
17,16,87,2
17,16,89,1
17,16,90,1
17,16,91,2
17,16,94,1
17,16,96,2
17,16,98,2
17,16,99,1
17,16,100,2
17,16,101,1
17,16,103,3
17,16,104,1
17,16,105,6
17,16,109,2
17,16,113,1
17,16,116,1
17,16,118,1
17,16,120,3
17,16,121,3
17,16,122,3
17,16,123,2
17,16,124,3
17,16,125,2
17,16,128,2
17,16,130,1
17,16,131,1
17,16,132,1
17,16,137,1
17,16,139,1
17,16,140,2
17,17,7,1
17,17,11,1
17,17,57,1
17,17,62,1
17,17,63,1
17,17,64,2
17,17,65,2
17,17,70,2
17,17,71,3
17,17,73,2
17,17,76,3
17,17,84,1
17,17,86,2
17,17,87,1
17,17,88,3
17,17,89,2
17,17,91,2
17,17,94,1
17,17,95,1
17,17,99,1
17,17,105,1
17,17,106,2
17,17,107,4
17,17,108,1
17,17,109,2
17,17,110,2
17,17,111,1
17,17,112,1
17,17,113,1
17,17,120,2
17,17,121,2
17,17,122,3
17,17,123,1
17,17,124,1
17,17,128,1
17,17,130,1
17,17,133,1
17,17,137,3
17,17,139,1
17,17,140,1
17,17,141,2
17,18,2,1
17,18,50,1
17,18,51,1
17,18,53,1
17,18,59,1
17,18,62,2
17,18,63,3
17,18,65,2
17,18,68,1
17,18,72,1
17,18,73,3
17,18,74,2
17,18,75,1
17,18,76,2
17,18,77,1
17,18,78,1
17,18,79,3
17,18,82,2
17,18,84,3
17,18,85,2
17,18,88,1
17,18,90,4
17,18,93,1
17,18,95,1
17,18,97,1
17,18,102,3
17,18,103,1
17,18,104,2
17,18,107,2
17,18,108,2
17,18,109,3
17,18,111,1
17,18,112,2
17,18,115,1
17,18,118,2
17,18,119,2
17,18,120,2
17,18,123,1
17,18,124,3
17,18,125,3
17,18,126,1
17,18,132,1
17,18,134,1
17,18,136,1
17,18,141,1
17,19,5,2
17,19,9,3
17,19,11,1
17,19,17,1
17,19,35,1
17,19,36,1
17,19,48,1
17,19,49,1
17,19,51,2
17,19,52,1
17,19,53,2
17,19,54,2
17,19,59,8
17,19,60,1
17,19,61,2
17,19,62,1
17,19,63,5
17,19,65,1
17,19,66,3
17,19,67,5
17,19,68,17
17,19,69,6
17,19,70,2
17,19,71,2
17,19,72,1
17,19,73,9
17,19,74,5
17,19,75,4
17,19,76,2
17,19,77,2
17,19,78,3
17,19,79,8
17,19,80,1
17,19,81,3
17,19,82,3
17,19,83,8
17,19,84,13
17,19,85,4
17,19,86,8
17,19,87,1
17,19,88,2
17,19,89,2
17,19,90,6
17,19,91,6
17,19,92,10
17,19,93,9
17,19,95,2
17,19,96,7
17,19,97,2
17,19,98,3
17,19,99,1
17,19,101,2
17,19,103,6
17,19,104,1
17,19,105,5
17,19,106,4
17,19,107,2
17,19,108,3
17,19,110,3
17,19,111,1
17,19,112,3
17,19,113,2
17,19,114,3
17,19,115,2
17,19,116,6
17,19,117,4
17,19,118,5
17,19,119,4
17,19,120,1
17,19,121,6
17,19,122,2
17,19,124,1
17,19,125,1
17,19,126,4
17,19,129,4
17,19,134,1
17,19,135,1
17,19,136,1
17,19,137,2
17,19,138,1
17,19,139,1
17,19,140,1
18,10,6,1
18,10,8,1
18,10,16,1
18,10,23,1
18,10,51,1
18,10,52,2
18,10,60,1
18,10,61,1
18,10,85,2
18,10,87,1
18,10,88,1
18,10,89,1
18,10,91,1
18,10,97,1
18,10,98,1
18,10,117,1
18,10,122,1
18,10,140,1
18,10,141,1
18,11,1,1
18,11,9,1
18,11,46,1
18,11,58,1
18,11,65,1
18,11,70,1
18,11,75,3
18,11,77,2
18,11,82,1
18,11,84,1
18,11,86,2
18,11,87,1
18,11,90,5
18,11,94,2
18,11,99,1
18,11,102,1
18,11,105,1
18,11,110,1
18,11,111,2
18,11,116,2
18,11,120,2
18,11,124,1
18,11,126,1
18,11,129,1
18,11,135,1
18,11,139,1
18,12,29,1
18,12,32,1
18,12,46,1
18,12,47,1
18,12,50,1
18,12,52,1
18,12,69,2
18,12,83,1
18,12,88,1
18,12,93,1
18,12,95,1
18,12,103,1
18,12,105,1
18,12,107,1
18,12,109,1
18,12,110,1
18,12,111,3
18,12,112,1
18,12,116,1
18,12,117,3
18,12,118,2
18,12,119,1
18,12,125,2
18,12,126,1
18,12,139,3
18,13,4,1
18,13,8,1
18,13,43,1
18,13,52,1
18,13,53,1
18,13,54,3
18,13,55,2
18,13,58,2
18,13,59,1
18,13,61,2
18,13,68,1
18,13,71,3
18,13,72,2
18,13,73,1
18,13,74,2
18,13,75,2
18,13,77,1
18,13,78,1
18,13,79,1
18,13,80,10
18,13,81,3
18,13,83,1
18,13,84,1
18,13,87,4
18,13,88,1
18,13,89,2
18,13,91,1
18,13,94,1
18,13,95,2
18,13,97,4
18,13,98,2
18,13,99,3
18,13,100,1
18,13,101,6
18,13,102,2
18,13,103,1
18,13,105,5
18,13,106,2
18,13,107,2
18,13,108,5
18,13,109,1
18,13,110,1
18,13,113,1
18,13,114,1
18,13,115,1
18,13,116,3
18,13,117,3
18,13,118,1
18,13,119,1
18,13,120,2
18,13,121,2
18,13,122,1
18,13,125,3
18,13,129,1
18,13,131,2
18,13,134,1
18,13,137,1
18,13,138,2
